session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy
20260503-101634,-OrhLOefLtk8gtAemMEn,2026-05-03 10:19:23+00:00,1777803563000,120,26.55272,45.2913,10.01982,65930,False,69.2846,0
20260503-101634,-OrhLRJr-AfbZULspEwX,2026-05-03 10:19:35+00:00,1777803575000,132,26.55779,45.28016,10.0199,66771,False,70.49197,0
20260503-101634,-OrhLU5eu_Jo4_FbyHqm,2026-05-03 10:19:47+00:00,1777803587000,144,26.55525,45.38369,10.01993,67253,False,71.85201,0
20260503-101634,-OrhLXXeeLNEsPbwu7BK,2026-05-03 10:19:59+00:00,1777803599000,156,26.56033,45.28074,10.01987,68073,False,73.11749,0
20260503-101634,-OrhLZxIeDpBg_BCpyIq,2026-05-03 10:20:11+00:00,1777803611000,168,26.57047,45.1913,10.0201,68351,False,74.42755,0
20260503-101634,-OrhLcBX8xvZMib14oKd,2026-05-03 10:20:23+00:00,1777803623000,180,26.56033,45.32615,10.01987,68970,False,75.87068,0
20260503-101634,-OrhLegiU3fWqHUlmFn4,2026-05-03 10:20:35+00:00,1777803635000,191,26.48172,46.0331,10.02029,58229,False,83.1261,0
20260503-101634,-OrhLhcHYStZ_Q5uxA9O,2026-05-03 10:20:47+00:00,1777803647000,203,26.55272,45.47963,10.01982,66086,False,86.76749,0
20260503-101634,-OrhLkXZlgwzI7dHaJBy,2026-05-03 10:20:59+00:00,1777803659000,215,26.5654,45.39975,10.01995,68800,False,85.14005,0
20260503-101634,-OrhMIEqkcKyyksgbh-t,2026-05-03 10:23:06+00:00,1777803786000,343,26.55185,45.68628,10.02058,45561,False,232.22192,0
20260503-101634,-OrhMJZlvqgi_VBWa5fI,2026-05-03 10:23:24+00:00,1777803804000,361,26.45098,46.28014,10.02035,37226,False,241.40579,0
20260503-101634,-OrhMMOZclGpNbQ54YkH,2026-05-03 10:23:36+00:00,1777803816000,373,26.48426,45.57349,10.02056,48318,False,226.84659,0
20260503-101634,-OrhMOvXr326bIVt-iIg,2026-05-03 10:23:48+00:00,1777803828000,385,26.50201,45.41648,10.02023,57430,False,174.98557,0
20260503-101634,-OrhMRrH3KjoC76eB_MP,2026-05-03 10:24:00+00:00,1777803840000,397,26.51722,45.37707,10.02041,62116,False,144.35446,0
20260503-101634,-OrhMVBT54bGxF_sG4UZ,2026-05-03 10:24:12+00:00,1777803852000,409,26.51976,45.33605,10.02046,64607,False,127.54713,0
20260503-101634,-OrhMYuENo0QAStYXa8G,2026-05-03 10:24:24+00:00,1777803864000,421,26.5299,45.24187,10.02043,66348,False,118.03873,0
20260503-101634,-OrhM_PoweNBTtX8qTp-,2026-05-03 10:24:35+00:00,1777803875000,432,26.4513,45.79684,10.0204,58350,False,125.69495,0
20260503-101634,-OrhMcLnliyw-wMejg3a,2026-05-03 10:24:47+00:00,1777803887000,444,26.52229,45.5027,10.02035,65364,False,122.78616,0
20260503-101634,-OrhMfGUJ1VyDR7L1RJx,2026-05-03 10:24:59+00:00,1777803899000,456,26.53497,45.34245,10.02039,67853,False,112.58436,0
20260503-101634,-OrhMiB6fLXcdd-T0y1l,2026-05-03 10:25:11+00:00,1777803911000,468,26.53497,45.25214,10.02062,68857,False,106.30592,0
20260503-101634,-OrhMlX-PSDlmavAYQGk,2026-05-03 10:25:23+00:00,1777803923000,480,26.54004,45.22696,10.02037,70008,False,101.97645,0
20260503-101634,-OrhMo245vzrf-qxkRHP,2026-05-03 10:25:35+00:00,1777803935000,492,26.54765,45.32291,10.02046,70718,False,98.9765,0
20260503-101634,-OrhMuDHlfaH2mr-VgMk,2026-05-03 10:25:47+00:00,1777803947000,504,26.55525,45.21616,10.02045,71138,False,97.33316,0
20260503-101634,-OrhMuyn4FHIFB8MTcIL,2026-05-03 10:26:04+00:00,1777803964000,520,26.60732,45.10328,10.02057,70957,False,96.9897,0
20260503-101634,-OrhMxw58nBbnoqvjo21,2026-05-03 10:26:16+00:00,1777803976000,532,26.51976,45.55294,10.02069,62956,False,131.47812,0
20260503-101634,-OrhN-qyinSt48zy1OpH,2026-05-03 10:26:28+00:00,1777803988000,544,26.54004,45.50212,10.02053,67853,False,115.93708,0
20260503-101634,-OrhN3P1fFikzJcJofqn,2026-05-03 10:26:40+00:00,1777804000000,556,26.54765,45.45594,10.02086,69659,False,105.08307,0
